,name_product,price_product,link_product,description_product,color_product,condicion,images
35,Computador Portatil Acer Amd Ryzen 5 3500u Ssd 512gb Ram12gb,2.399.900,https://articulo.mercadolibre.com.co/MCO-922392643-computador-portatil-acer-amd-ryzen-5-3500u-ssd-512gb-ram12gb-_JM#position=36&search_layout=stack&type=item&tracking_id=8ed6871d-6068-4ffe-abb7-e702295cfcf9,"-PROCESADOR: AMD RYZEN™ 5 NUMERO DE PROCESADOR: 3500U CANTIDAD DE NUCLEOS: 4  CANTIDAD DE SUBPROCESOS: 8  FRECUENCIA BASICA DEL PROCESADOR: 2 1 GHZ  FRECUENCIA TURBO MAXIMA: 3 7 GHZ  GRAFICOS DEL PROCESADOR: RADEON™ VEGA 8 GRAPHICS (2GB DE VIDEO INTEGRADAS) -TIPO DE ALMACENAMIENTO DE DISCO 1: SSD 512GB NVME GEN3 PCI-E CAPACIDAD DE MEMORIA RAM: 12GB DDR4 3200MHZ TAMAÑO PANTALLA: 14"" HD (1366 X 768)  -CONECTIVIDAD: PUERTO HDMI: 1 PUERTOS USB 3 0: 2 PUERTOS USB 2 0: 1 SALIDA DE AUDIFONOS: 1 PUERTO ETHERNET (RJ-45): 1  -OPCIONES DE CONECTIVIDAD: BLUETOOTH / WIFI CAMARA WEB INTEGRADA  -----------------------------------------  GARANTIA: Garantia de 12 meses por cualquier defecto de fabrica  *Guardando empaques originales  Porque Comprar en COMPUMARKET BGA ?  Experiencia de 8 anos en el mercado  excelente servicio en la venta  Seriedad  Cumplimiento  - Agilidad en la comunicacion  despachos y entregas  - Los productos que tenemos publicados los tenemos en inventario disponibles  - Excelente reputacion en nuestra tienda - Emision de factura Legal en todas nuestras ventas - Descuentos en compras directas  IMPORTANTE  1  Puedes retirar el producto en Nuestras tiendas fisicas en el CENTRO de BUCARAMANGA Horario Lunes a viernes 8:00am a 6:00pm Jornada continua  2  Contamos con servicio de DOMICILIO  Servicio desde 4000 dependiendo de tu ubicacion  En la seccion de preguntas puedes confirmar el valor exacto antes de la compra  3  Para seleccionar una transportadora diferente a Servientrega debes elegir la opcion “Acuerdas con el comprador” y te contactaremos para ultimar detalles  4 Debido a nuestra excelente reputacion de MERCADO LIDER PLATINIUM la mayoria de nuestros productos cuentan con el servicio de flete GRATIS 5  Tu DINERO esta 100% PROTEGIDO  manejamos pagos exclusivamente por MERCADO PAGO (Efecty  PSE o tarjeta de credito)  o Efecty Mercado libre responde por tu dinero  6  Cualquier gasto relacionado con el envio del producto para aplicar garantia corre por cuenta del comprador  7  Para el proceso de garantia debes entregar el producto con los empaques y accesorios ORIGINALES  ¿COMO COMPRAR? 1  Haz clic en el boton comprar y realiza el pago con tarjetas debito o credito o en efectivo en puntos Efecty si quieres cancelar en efectivo  mercado libre te genera un codigo con esas cancelas en Efecty y listo la compra se ve reflejada en nuestro portal 2  Luego obtendras nuestros datos y recibiras tu compra   ¿PUEDO PAGAR CONTRA ENTREGA? A traves de Mercado Libre no aceptamos pagos contra entrega  si nos contactas directamente y estas en la misma ciudad si es posible   ¿CUANDO RECIBO EL PRODUCTO? Despacharemos tu compra en el menor tiempo posible maximo 24 horas habiles  una vez reflejada la compra  ¿QUE MAS DEBO SABER? Al recibir tu compra verifica que se encuentre en excelente estado  sin averias o piezas faltantes  Si observas alguna anomalia no firme la guia y devuelve el producto pues debes recibirlo 100% a satisfaccion ",Plateado,Nuevo,https://http2.mlstatic.com/D_NQ_NP_809931-MCO50655141509_072022-V.webp
36,Computador Portatil Dell Core I5 16gb Ram 500gb Ssd Disco,2.846.230,https://articulo.mercadolibre.com.co/MCO-1006855288-computador-portatil-dell-core-i5-16gb-ram-500gb-ssd-disco-_JM#position=37&search_layout=stack&type=item&tracking_id=8ed6871d-6068-4ffe-abb7-e702295cfcf9,Marca DELL Modelo Vostro 3400 Color Gris Pantalla 14 pulgadas HD Display Procesador Intel Core i5-1135G7 Undecima Generacion Ram 16gb Disco estado solido 500gb ssd Graficos Intel® Iris® Xe con memoria grafica compartida Sistema Operativo Linux ( Se envia con Windows 10 no licenciado),Gris,Nuevo,https://http2.mlstatic.com/D_NQ_NP_652486-MCO53735072417_022023-V.webp
37,"Computador Portatil Acer Core I5 8gb 1tera Ssd 15,6puLG W10",2.249.800,https://articulo.mercadolibre.com.co/MCO-1168599970-computador-portatil-acer-core-i5-8gb-1tera-ssd-156pulg-w10-_JM#position=38&search_layout=stack&type=item&tracking_id=8ed6871d-6068-4ffe-abb7-e702295cfcf9,GENERACION PROCESADOR Decima generacion INCLUYE Manual  Cargador y Cables Microfono Integrado si Disco Duro Solido SISTEMA AUDIO Realtek DISCO DURO SOLIDO 1 tera ssd TAMAÑO PANTALLA 15 6 TARJETA GRAFICA Integrada PROCESADOR Intel Core i5 1035g1 SISTEMA OPERATIVO Windows 10 Home CONECTIVIDAD wifi y bluetooth Puerto USB PUERTO AUDIFONOS SI REFERENCIA A515-54 GARANTIA 1 ano RAM 8GB,Negro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_780237-MCO48365229698_112021-V.webp
38,Computador Lenovo Intel Core I5-10210u Ram 12 Gb - 512 Gb,2.184.000,https://articulo.mercadolibre.com.co/MCO-909441025-computador-lenovo-intel-core-i5-10210u-ram-12-gb-512-gb-_JM#position=39&search_layout=stack&type=item&tracking_id=8ed6871d-6068-4ffe-abb7-e702295cfcf9,Referencia IP 3 14IML05  Sistema Operativo Windows  Marca Procesador Intel  Modelo de Procesador Core i5  Tipo de disco duro Disco de estado solido (SSD)  Memoria del Sistema Ram 12 GB  Disco Duro 512 GB SSD  Procesador Core I5-10210U 1 6G 4C MB  Puerto HDMI Si  Numero De Puertos USB 3  Version sistema operativo W10 HOME  Peso 1 5 kg  Resolucion Fhd  Tamano de Pantalla 14 Pulgadas  Generacion del procesador 10 th   ¿COMO COMPRAR?  1  Haz clic en el boton comprar y realizar el pago con tarjeta de credito o debito o en efectivo en puntos de Efecty  si quieres cancelar en efectivo  Mercado libre te genera un codigo con ese cancelas en Efecty y listo la compra se ve reflejada en nuestro portal   2  Luego obtendras nuestros datos y recibiras tu compra   ¿ PUEDO PAGAR CONTRA ENTREGA? A traves de Mercado Libre no aceptamos pagos contra entrega  Si nos contactas directamente y estas en la misma ciudad si es posible   ¿CUANDO RECIBO EL PRODUCTO? Despachamos tu compra en el menor tiempo posible  maximo 24 horas habiles  una vez reflejada la compra   =======I PREGUNTAS FRECUENTES I=================  1  Puedes retirar el producto en Nuestras Tiendas Fisicas en el Rincon de Giron Horarios de lunes a sabado de 8:00 am a 12:00 pm y de 2:00 pm a 7:30 pm   2  Contamos con servicio de DOMICILIO  servicio desde 4000 dependiendo de tu ubicacion  En la seccion de preguntas puedes confirmar el valor exacto antes de de la compra   3  ¿Por cual transportadora hacen el envio? • Hacemos envios por Servientrega o Deprisa (Mercado libre asigna la transportadora)  No hacemos envios a otras ciudades fuera de Mercado Envios   4  Debido a nuestra excelente reputacion de MERCADO LIDER PLATINIUM la mayoria de nuestros productos cuentan con el servicio de flete GRATIS   5  Tu DINERO esta 100% PROTEGIDO  manejamos pagos exclusivamente por MERCADOPAGO ( Efecty  PSE o tarjeta de credito) Mercado Libre responde por tu Dinero  6  Cualquier gasto relacionado con el envio del producto para aplicar garantia corre por cuenta del comprador   7  Para el procesos de garantia debes entregar el producto con los empaques y accesorios ORIGINALES   8  Las compras que ingresen por medio de CUPON de pago superiores a $200 000 no seran enviadas  por la creciente estafas que se estan presentando en la plataforma de MercadoLibre   9  Los terminos de devolucion son en un maximo de 10 dias habiles en caso de inconformidad o arrepentimiento de compra del producto  excluidos los celulares  manos libres y microfonos  (productos excluidos no tienen cambios ni devoluciones  excepto por danos de fabrica)    GARANTIA  Tiempo de Garantia: 12 meses por defectos de fabricacion  Excluyentes de Garantia: Danos provocados por golpes  rayones  modificacion  alteracion  cambios de voltaje  reparacion por terceros (servicio tecnico no autorizado)  o danos provocados por el mal uso del producto o cuidado inadecuado del mismo anulan la garantia  PARA CONCEPTO DE GARANTIA O RETRACTO  EL CLIENTE DEBE ASUMIR LOS COSTOS DE LOS ENVIOS,Azul,Nuevo,https://http2.mlstatic.com/D_NQ_NP_963291-MCO50322277582_062022-V.webp
39,"Computador Portatil Acer Core I5 8gb 256gb Ssd 15,6puLG",2.099.800,https://articulo.mercadolibre.com.co/MCO-1039432222-computador-portatil-acer-core-i5-8gb-256gb-ssd-156pulg-_JM#position=40&search_layout=stack&type=item&tracking_id=8ed6871d-6068-4ffe-abb7-e702295cfcf9,GENERACION PROCESADOR Decima generacion INCLUYE Manual  Cargador y Cables Microfono Integrado si Disco Duro Solido SISTEMA AUDIO Realtek DISCO DURO 256GB TAMAÑO PANTALLA 15 6 TARJETA GRAFICA Integrada PROCESADOR Intel Core i5 1035g1u SISTEMA OPERATIVO Windows 11 Home CONECTIVIDAD wifi y bluetooth Puerto USB PUERTO AUDIFONOS SI GARANTIA 1 ano RAM 8GB,Negro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_627744-MCO52284058790_112022-V.webp
40,Portátil Computador Dell Intel Core I3 Ssd 512gb Ram 8gb,1.679.900,https://articulo.mercadolibre.com.co/MCO-904171204-portatil-computador-dell-intel-core-i3-ssd-512gb-ram-8gb-_JM#position=41&search_layout=stack&type=item&tracking_id=8ed6871d-6068-4ffe-abb7-e702295cfcf9,PROCESADOR: INTEL CORE I3- 1115G4 N ° DE NUCLEOS DE CPU: 2 N ° DE SUBPROCESOS: 4 RELOJ DE AUMENTO MAX: HASTA 4 10GHZ GRAFICOS INTEGRADOS: Graficos UHD Intel® MEMORIA RAM: 8GB RAM DDR4 (3200MHZ) TIPO DE ALMACENAMIENTO DISCO 1: SSD 512GB M 2 NVME GEN3 PCI-E  PANTALLA: 15 6” LED HD (1366 X 768) 60HZ ANTIREFLEJO  -PARLANTES: ESTEREO -CONECTIVIDAD: WIFI – BLUETOOTH  -CAMARA WEB INTEGRADA -PUERTOS: 2 PUERTOS USB 3 0 DE 1 GEN  1 PUERTO USB 2 0 1 CONECTOR DE AUDIO 1 PUERTO HDMI 1 4 -------------------------------------------------------------------  GARANTIA: Garantia de 12 meses por cualquier defecto de fabrica  *Guardando empaques originales  Porque Comprar en COMPUMARKET BGA ?  Experiencia de 8 anos en el mercado  excelente servicio en la venta  Seriedad  Cumplimiento  - Agilidad en la comunicacion  despachos y entregas  - Los productos que tenemos publicados los tenemos en inventario disponibles  - Excelente reputacion en nuestra tienda - Emision de factura Legal en todas nuestras ventas - Descuentos en compras directas  IMPORTANTE  1  Puedes retirar el producto en Nuestras tiendas fisicas en el CENTRO de BUCARAMANGA Horario Lunes a viernes 8:00am a 6:00pm Jornada continua  2  Contamos con servicio de DOMICILIO  Servicio desde 4000 dependiendo de tu ubicacion  En la seccion de preguntas puedes confirmar el valor exacto antes de la compra  3  Para seleccionar una transportadora diferente a Servientrega debes elegir la opcion “Acuerdas con el comprador” y te contactaremos para ultimar detalles  4 Debido a nuestra excelente reputacion de MERCADO LIDER PLATINIUM la mayoria de nuestros productos cuentan con el servicio de flete GRATIS 5  Tu DINERO esta 100% PROTEGIDO  manejamos pagos exclusivamente por MERCADO PAGO (Efecty  PSE o tarjeta de credito)  o Efecty Mercado libre responde por tu dinero  6  Cualquier gasto relacionado con el envio del producto para aplicar garantia corre por cuenta del comprador  7  Para el proceso de garantia debes entregar el producto con los empaques y accesorios ORIGINALES  ¿COMO COMPRAR? 1  Haz clic en el boton comprar y realiza el pago con tarjetas debito o credito o en efectivo en puntos Efecty si quieres cancelar en efectivo  mercado libre te genera un codigo con esas cancelas en Efecty y listo la compra se ve reflejada en nuestro portal 2  Luego obtendras nuestros datos y recibiras tu compra   ¿PUEDO PAGAR CONTRA ENTREGA? A traves de Mercado Libre no aceptamos pagos contra entrega  si nos contactas directamente y estas en la misma ciudad si es posible   ¿CUANDO RECIBO EL PRODUCTO? Despacharemos tu compra en el menor tiempo posible maximo 24 horas habiles  una vez reflejada la compra  ¿QUE MAS DEBO SABER? Al recibir tu compra verifica que se encuentre en excelente estado  sin averias o piezas faltantes  Si observas alguna anomalia no firme la guia y devuelve el producto pues debes recibirlo 100% a satisfaccion ,Negro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_678046-MCO50211235473_062022-V.webp
41,Computador Portatil Dell Core I5 10gen 8gb 1tera 14pulgadas,2.249.299,https://articulo.mercadolibre.com.co/MCO-602683497-computador-portatil-dell-core-i5-10gen-8gb-1tera-14pulgadas-_JM#position=42&search_layout=stack&type=item&tracking_id=8ed6871d-6068-4ffe-abb7-e702295cfcf9,Marca DELL Modelo Vostro 3400 Color Gris Pantalla 14 pulgadas HD Display Procesador Intel Core i5-1135G7 Undecima Generacion Ram 8gb Disco duro 1 tera Graficos Intel® Iris® Xe con memoria grafica compartida Sistema Operativo Linux ( Se envia con Windows 10 no licenciado),Gris,Nuevo,https://http2.mlstatic.com/D_NQ_NP_762825-MCO45063549583_032021-V.webp
42,Portátil Computador Dell Intel Core I3 Ssd 1tb Ram 12gb,1.969.900,https://articulo.mercadolibre.com.co/MCO-904752536-portatil-computador-dell-intel-core-i3-ssd-1tb-ram-12gb-_JM#position=43&search_layout=stack&type=item&tracking_id=8ed6871d-6068-4ffe-abb7-e702295cfcf9,PROCESADOR: INTEL CORE I3- 1115G4 N º DE NUCLEOS DE CPU: 2 N º DE SUBPROCESOS: 4 RELOJ DE AUMENTO MAX: HASTA 4 10GHZ GRAFICOS INTEGRADOS: Graficos UHD Intel® MEMORIA RAM: 12GB RAM DDR4 (3200MHZ) TIPO DE ALMACENAMIENTO DISCO 1: SSD 1TB M 2 NVME GEN3 PCI-E  PANTALLA: 15 6” LED HD (1366 X 768) 60HZ ANTIREFLEJO  -PARLANTES: ESTEREO -CONECTIVIDAD: WIFI – BLUETOOTH  -CAMARA WEB INTEGRADA -PUERTOS: 2 PUERTOS USB 3 0 DE 1 GEN  1 PUERTO USB 2 0 1 CONECTOR DE AUDIO 1 PUERTO HDMI 1 4 -------------------------------------------------------------  GARANTIA: Garantia de 12 meses por cualquier defecto de fabrica  *Guardando empaques originales  Porque Comprar en COMPUMARKET BGA ?  Experiencia de 8 anos en el mercado  excelente servicio en la venta  Seriedad  Cumplimiento  - Agilidad en la comunicacion  despachos y entregas  - Los productos que tenemos publicados los tenemos en inventario disponibles  - Excelente reputacion en nuestra tienda - Emision de factura Legal en todas nuestras ventas - Descuentos en compras directas  IMPORTANTE  1  Puedes retirar el producto en Nuestras tiendas fisicas en el CENTRO de BUCARAMANGA Horario Lunes a viernes 8:00am a 6:00pm Jornada continua  2  Contamos con servicio de DOMICILIO  Servicio desde 4000 dependiendo de tu ubicacion  En la seccion de preguntas puedes confirmar el valor exacto antes de la compra  3  Para seleccionar una transportadora diferente a Servientrega debes elegir la opcion “Acuerdas con el comprador” y te contactaremos para ultimar detalles  4 Debido a nuestra excelente reputacion de MERCADO LIDER PLATINIUM la mayoria de nuestros productos cuentan con el servicio de flete GRATIS 5  Tu DINERO esta 100% PROTEGIDO  manejamos pagos exclusivamente por MERCADO PAGO (Efecty  PSE o tarjeta de credito)  o Efecty Mercado libre responde por tu dinero  6  Cualquier gasto relacionado con el envio del producto para aplicar garantia corre por cuenta del comprador  7  Para el proceso de garantia debes entregar el producto con los empaques y accesorios ORIGINALES  ¿COMO COMPRAR? 1  Haz clic en el boton comprar y realiza el pago con tarjetas debito o credito o en efectivo en puntos Efecty si quieres cancelar en efectivo  mercado libre te genera un codigo con esas cancelas en Efecty y listo la compra se ve reflejada en nuestro portal 2  Luego obtendras nuestros datos y recibiras tu compra   ¿PUEDO PAGAR CONTRA ENTREGA? A traves de Mercado Libre no aceptamos pagos contra entrega  si nos contactas directamente y estas en la misma ciudad si es posible   ¿CUANDO RECIBO EL PRODUCTO? Despacharemos tu compra en el menor tiempo posible maximo 24 horas habiles  una vez reflejada la compra  ¿QUE MAS DEBO SABER? Al recibir tu compra verifica que se encuentre en excelente estado  sin averias o piezas faltantes  Si observas alguna anomalia no firme la guia y devuelve el producto pues debes recibirlo 100% a satisfaccion ,Negro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_757401-MLA50220557773_062022-V.webp
43,Computador Portatil Acer Amd Ryzen 3 3250u Ssd 1tb Ram 4gb,1.749.900,https://articulo.mercadolibre.com.co/MCO-936049094-computador-portatil-acer-amd-ryzen-3-3250u-ssd-1tb-ram-4gb-_JM#position=44&search_layout=stack&type=item&tracking_id=8ed6871d-6068-4ffe-abb7-e702295cfcf9,MARCA: ACER  MODELO: ASPIRE 3 A314-22-R58U COLOR: GRIS PROCESADOR: AMD MODELO DEL PROCESADOR: RYZEN 3 3250U N ° DE NUCLEOS: 2 N ° DE SUBPROCESOS: 4 VELOCIDAD MAXIMA DEL PROCESADOR: 3 5Ghz VELOCIDAD BASE DEL PROCESADOR: 2 6Ghz TIPO DE ALMACENAMIENTO DISCO 1: SSD 1TB NVME GEN3 PCI-E CAPACIDAD DE RAM: 4GB DDR4 2666MHZ PANTALLA: 14” HD (1366 X 768) GRAFICOS: AMD RADEON™ GRAPHICS CAMARA WEB: SI CONECTIVIDAD: BLUETOOTH – WIFI PUERTOS: 1 USB 2 0  2 USB 3 0 1 HDMI CONEXION AUDIO  -----------------------------------------------------------------  GARANTIA: Garantia de 12 meses por cualquier defecto de fabrica  *Guardando empaques originales  Porque Comprar en COMPUMARKET BGA ?  Experiencia de 8 anos en el mercado  excelente servicio en la venta  Seriedad  Cumplimiento  - Agilidad en la comunicacion  despachos y entregas  - Los productos que tenemos publicados los tenemos en inventario disponibles  - Excelente reputacion en nuestra tienda - Emision de factura Legal en todas nuestras ventas - Descuentos en compras directas  IMPORTANTE  1  Puedes retirar el producto en Nuestras tiendas fisicas en el CENTRO de BUCARAMANGA Horario Lunes a viernes 8:00am a 6:00pm Jornada continua  2  Contamos con servicio de DOMICILIO  Servicio desde 4000 dependiendo de tu ubicacion  En la seccion de preguntas puedes confirmar el valor exacto antes de la compra  3  Para seleccionar una transportadora diferente a Servientrega debes elegir la opcion “Acuerdas con el comprador” y te contactaremos para ultimar detalles  4 Debido a nuestra excelente reputacion de MERCADO LIDER PLATINIUM la mayoria de nuestros productos cuentan con el servicio de flete GRATIS 5  Tu DINERO esta 100% PROTEGIDO  manejamos pagos exclusivamente por MERCADO PAGO (Efecty  PSE o tarjeta de credito)  o Efecty Mercado libre responde por tu dinero  6  Cualquier gasto relacionado con el envio del producto para aplicar garantia corre por cuenta del comprador  7  Para el proceso de garantia debes entregar el producto con los empaques y accesorios ORIGINALES  ¿COMO COMPRAR? 1  Haz clic en el boton comprar y realiza el pago con tarjetas debito o credito o en efectivo en puntos Efecty si quieres cancelar en efectivo  mercado libre te genera un codigo con esas cancelas en Efecty y listo la compra se ve reflejada en nuestro portal 2  Luego obtendras nuestros datos y recibiras tu compra   ¿PUEDO PAGAR CONTRA ENTREGA? A traves de Mercado Libre no aceptamos pagos contra entrega  si nos contactas directamente y estas en la misma ciudad si es posible   ¿CUANDO RECIBO EL PRODUCTO? Despacharemos tu compra en el menor tiempo posible maximo 24 horas habiles  una vez reflejada la compra  ¿QUE MAS DEBO SABER? Al recibir tu compra verifica que se encuentre en excelente estado  sin averias o piezas faltantes  Si observas alguna anomalia no firme la guia y devuelve el producto pues debes recibirlo 100% a satisfaccion ,Gris,Nuevo,https://http2.mlstatic.com/D_NQ_NP_729947-MCO50954112040_082022-V.webp
44,Computador Lenovo Intel Core I5-10210u Ram 8 Gb - 256 Gb Ssd,1.993.600,https://articulo.mercadolibre.com.co/MCO-909476723-computador-lenovo-intel-core-i5-10210u-ram-8-gb-256-gb-ssd-_JM#position=45&search_layout=stack&type=item&tracking_id=8ed6871d-6068-4ffe-abb7-e702295cfcf9,Referencia IP 3 14IML05  Sistema Operativo Windows  Marca Procesador Intel  Modelo de Procesador Core i5  Tipo de disco duro Disco de estado solido (SSD)  Memoria del Sistema Ram 8 GB  Disco Duro 256 GB SSD  Procesador Core I5-10210U 1 6G 4C MB  Puerto HDMI Si  Numero De Puertos USB 3  Version sistema operativo W10 HOME  Peso 1 5 kg  Resolucion Fhd  Tamano de Pantalla 14 Pulgadas  Generacion del procesador 10 th   ¿COMO COMPRAR?  1  Haz clic en el boton comprar y realizar el pago con tarjeta de credito o debito o en efectivo en puntos de Efecty  si quieres cancelar en efectivo  Mercado libre te genera un codigo con ese cancelas en Efecty y listo la compra se ve reflejada en nuestro portal   2  Luego obtendras nuestros datos y recibiras tu compra   ¿ PUEDO PAGAR CONTRA ENTREGA? A traves de Mercado Libre no aceptamos pagos contra entrega  Si nos contactas directamente y estas en la misma ciudad si es posible   ¿CUANDO RECIBO EL PRODUCTO? Despachamos tu compra en el menor tiempo posible  maximo 24 horas habiles  una vez reflejada la compra   =======I PREGUNTAS FRECUENTES I=================  1  Puedes retirar el producto en Nuestras Tiendas Fisicas en el Rincon de Giron Horarios de lunes a sabado de 8:00 am a 12:00 pm y de 2:00 pm a 7:30 pm   2  Contamos con servicio de DOMICILIO  servicio desde 4000 dependiendo de tu ubicacion  En la seccion de preguntas puedes confirmar el valor exacto antes de de la compra   3  ¿Por cual transportadora hacen el envio? • Hacemos envios por Servientrega o Deprisa (Mercado libre asigna la transportadora)  No hacemos envios a otras ciudades fuera de Mercado Envios   4  Debido a nuestra excelente reputacion de MERCADO LIDER PLATINIUM la mayoria de nuestros productos cuentan con el servicio de flete GRATIS   5  Tu DINERO esta 100% PROTEGIDO  manejamos pagos exclusivamente por MERCADOPAGO ( Efecty  PSE o tarjeta de credito) Mercado Libre responde por tu Dinero  6  Cualquier gasto relacionado con el envio del producto para aplicar garantia corre por cuenta del comprador   7  Para el procesos de garantia debes entregar el producto con los empaques y accesorios ORIGINALES   8  Las compras que ingresen por medio de CUPON de pago superiores a $200 000 no seran enviadas  por la creciente estafas que se estan presentando en la plataforma de MercadoLibre   9  Los terminos de devolucion son en un maximo de 10 dias habiles en caso de inconformidad o arrepentimiento de compra del producto  excluidos los celulares  manos libres y microfonos  (productos excluidos no tienen cambios ni devoluciones  excepto por danos de fabrica)    GARANTIA  Tiempo de Garantia: 12 meses por defectos de fabricacion  Excluyentes de Garantia: Danos provocados por golpes  rayones  modificacion  alteracion  cambios de voltaje  reparacion por terceros (servicio tecnico no autorizado)  o danos provocados por el mal uso del producto o cuidado inadecuado del mismo anulan la garantia  PARA CONCEPTO DE GARANTIA O RETRACTO  EL CLIENTE DEBE ASUMIR LOS COSTOS DE LOS ENVIOS,Azul,Nuevo,https://http2.mlstatic.com/D_NQ_NP_953858-MCO50321871194_062022-V.webp
45,Computador Portátil Lenovo Intel Core I3 Ssd 512gb Ram 12gb,2.150.000,https://articulo.mercadolibre.com.co/MCO-1269642727-computador-portatil-lenovo-intel-core-i3-ssd-512gb-ram-12gb-_JM#position=46&search_layout=stack&type=item&tracking_id=8ed6871d-6068-4ffe-abb7-e702295cfcf9,"»»»»»»»»»»»»»»»»»»»»»»»»»»»» POWER29 COLOMBIA™ ««««««««««««««««««««««««« »»»»»»»»»»»»»»»»»»»» El mall Online Mas Grande de Colombia ««««««««««««««««««««« Visitanos: POWER29COLOMBIA™    COLOR: ABYSS BLUE MARCA: LENOVO MODELO: IDEAPAD 3 14ITL05 PROCESADOR: INTEL® CORE™ I3 DE 11 GENERACION  NUMERO DE PROCESADOR: i3-1115G4 CANTIDAD DE NUCLEOS: 2  CANTIDAD DE SUBPROCESOS: 4  FRECUENCIA BASICA DEL PROCESADOR: 3 0 GHZ  FRECUENCIA TURBO MAXIMA: 4 10 GHZ  GRAFICOS DEL PROCESADOR: GRAFICOS UHD INTEL CORE  TIPO DE ALMACENAMIENTO DE DISCO 1: SSD M 2 512GB NVME GEN3 PCI-E CAPACIDAD DE MEMORIA RAM: 12GB DDR4 TAMAÑO PANTALLA: 14"" HD (1280 X 720)  BLUETOOTH WIFI CAMARA WEB INTEGRADA SISTEMA OPERATIVO: WINDOWS 10 DIGITAL PUERTOS: 3 USB 1 HDMI 1 LECTOR DE TARJETAS SD PUERTO COMBINADO DE AUDIFONOS/MICROFONO   POWER29 COLOMBIA™ DISTRIBUIDORES A NIVEL NACIONAL Ir A Nuestros Productos: https://listado mercadolibre com co/_CustId_131337899  * POWER29 COLOMBIA™ Es Una Empresa Reconocida Por Ser DISTRIBUIDORES A NIVEL NACIONAL De Tecnologia A Un Precio Realmente Sorprendente  Conocenos Y Disfruta De Todos Los Productos Que Tenemos Para Tu Negocio  Oficina Y Hogar   *¿POR QUE COMPRAR EN POWER29 COLOMBIA™? -Experiencia De 10 Anos En El Mercado  -Excelente Servicio POS / PRE Venta  Generando Un Acompanamiento Completo En Tu Proceso De Compra  -Brindamos La Solucion A Tu Necesidad  -Agilidad En La Comunicacion  Despachos Y Entregas  -El Inventario De Nuestros Productos  Esta Disponible Para Envios Inmediatos  -Implementamos ENVIO GRATIS En Productos Seleccionados   (EFECTY - VIA BALOTO y otros puntos de pago autorizados por MercadoLibre)  *GARANTIA  -GARANTIA EN TODOS NUESTROS PRODUCTOS -Si necesitas INICIAR el PROCESO DE GARANTIA  ten en cuenta que en el documento que respalda tu compra y recibes en fisico con tu producto encuentras el contacto donde te puedes comunicar y obtener respuesta oportuna  Debes tener en cuenta que los gastos relacionados con el envio del producto para aplicar garantia  TENDRAN QUE SER CANCELADOS POR EL COMPRADOR  -RECUERDA: Guardar los empaques originales -CUALQUIER SIGNO DE MANIPULACION INTERNA O EXTERNA IMPLICA LA PERDIDA AUTOMATICA DE LA GARANTIA  -EL ROMPIMIENTO DE LOS SELLOS DE SEGURIDAD IMPLICA LA PERDIDA AUTOMATICA DE LA GARANTIA  -NO SE RESPONDE POR GOLPES  QUEMADURAS  SOBRE VOLTAJES O MAL MANEJO DEL PRODUCTO   *DEVOLUCIONES  RECUERDA: Guardar Las Cajas Y Los Empaques Originales  -Debe Tener Sus Accesorios  Manuales Y Etiquetas  -Sin Danos O Marcas De Mal Uso  En Cajas Y Empaques Originales Del Producto  -No Son Aceptados: Rayones  Golpes  Cualquier Tipo De Mal Trato Del Producto  Danos Por Malos Usos De Los Productos O Modificaciones   *IMPORTANTE -HORARIO: lunes a Viernes 8:00am a 12:00pm – 2:00pm a 6:00pm -Si tienes alguna duda  estamos disponibles para responderlas  Solo debes ir a la seccion de PREGUNTAS y te daremos claridad en el menor tiempo posible   ¿QUE MAS DEBO SABER? Al recibir tu compra verifica que se encuentre en excelente estado  sin averias o piezas faltantes  Recuerda que como usuario estas en el derecho de revisar el producto para verificar que todo este en perfectas condiciones  Si observas alguna anomalia (DAÑO / DETERIORO / MAL EMPAQUE / Deja la observacion en la guia y ese sera el soporte para dar inicio al seguimiento y determinar el mal manejo en el transporte y poder darte solucion   POWER29COLOMBIA™ te esperamos ",ABYSS-BLUE,Nuevo,https://http2.mlstatic.com/D_NQ_NP_806680-MCO54293899140_032023-V.webp
